2022-08-09 11:59:11 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 11:59:11 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:11 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:23 startup archives unpack
2022-08-09 11:59:23 upgrade libblkid1:arm64 2.37.2-4ubuntu3 2.37.2-4ubuntu3
2022-08-09 11:59:23 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:23 status half-configured libblkid1:arm64 2.37.2-4ubuntu3
2022-08-09 11:59:23 status unpacked libblkid1:arm64 2.37.2-4ubuntu3
2022-08-09 11:59:23 status half-installed libblkid1:arm64 2.37.2-4ubuntu3
2022-08-09 11:59:23 status unpacked libblkid1:arm64 2.37.2-4ubuntu3
2022-08-09 11:59:24 startup packages configure
2022-08-09 11:59:24 configure libblkid1:arm64 2.37.2-4ubuntu3 <none>
2022-08-09 11:59:24 status unpacked libblkid1:arm64 2.37.2-4ubuntu3
2022-08-09 11:59:24 status half-configured libblkid1:arm64 2.37.2-4ubuntu3
2022-08-09 11:59:24 status installed libblkid1:arm64 2.37.2-4ubuntu3
2022-08-09 11:59:26 startup packages configure
2022-08-09 11:59:26 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 11:59:26 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:26 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:38 startup archives unpack
2022-08-09 11:59:38 upgrade libbz2-1.0:arm64 1.0.8-5build1 1.0.8-5build1
2022-08-09 11:59:38 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:38 status half-configured libbz2-1.0:arm64 1.0.8-5build1
2022-08-09 11:59:38 status unpacked libbz2-1.0:arm64 1.0.8-5build1
2022-08-09 11:59:38 status half-installed libbz2-1.0:arm64 1.0.8-5build1
2022-08-09 11:59:38 status unpacked libbz2-1.0:arm64 1.0.8-5build1
2022-08-09 11:59:39 startup packages configure
2022-08-09 11:59:39 configure libbz2-1.0:arm64 1.0.8-5build1 <none>
2022-08-09 11:59:39 status unpacked libbz2-1.0:arm64 1.0.8-5build1
2022-08-09 11:59:39 status half-configured libbz2-1.0:arm64 1.0.8-5build1
2022-08-09 11:59:39 status installed libbz2-1.0:arm64 1.0.8-5build1
2022-08-09 11:59:40 startup packages configure
2022-08-09 11:59:40 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 11:59:40 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:40 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:52 startup archives unpack
2022-08-09 11:59:52 upgrade libc-bin:arm64 2.35-0ubuntu3 2.35-0ubuntu3
2022-08-09 11:59:52 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:52 status unpacked libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:52 status half-installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:52 status unpacked libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:54 startup packages configure
2022-08-09 11:59:54 configure libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 11:59:54 status unpacked libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:54 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:54 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 11:59:55 startup packages configure
2022-08-09 12:00:09 startup archives unpack
2022-08-09 12:00:09 upgrade libc6:arm64 2.35-0ubuntu3 2.35-0ubuntu3
2022-08-09 12:00:09 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:09 status half-configured libc6:arm64 2.35-0ubuntu3
2022-08-09 12:00:09 status unpacked libc6:arm64 2.35-0ubuntu3
2022-08-09 12:00:09 status half-installed libc6:arm64 2.35-0ubuntu3
2022-08-09 12:00:10 status unpacked libc6:arm64 2.35-0ubuntu3
2022-08-09 12:00:11 startup packages configure
2022-08-09 12:00:11 configure libc6:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:00:11 status unpacked libc6:arm64 2.35-0ubuntu3
2022-08-09 12:00:11 status half-configured libc6:arm64 2.35-0ubuntu3
2022-08-09 12:00:12 status installed libc6:arm64 2.35-0ubuntu3
2022-08-09 12:00:14 startup packages configure
2022-08-09 12:00:14 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:00:14 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:14 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:26 startup archives unpack
2022-08-09 12:00:26 upgrade libcap-ng0:arm64 0.7.9-2.2build3 0.7.9-2.2build3
2022-08-09 12:00:26 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:26 status half-configured libcap-ng0:arm64 0.7.9-2.2build3
2022-08-09 12:00:26 status unpacked libcap-ng0:arm64 0.7.9-2.2build3
2022-08-09 12:00:26 status half-installed libcap-ng0:arm64 0.7.9-2.2build3
2022-08-09 12:00:26 status unpacked libcap-ng0:arm64 0.7.9-2.2build3
2022-08-09 12:00:27 startup packages configure
2022-08-09 12:00:27 configure libcap-ng0:arm64 0.7.9-2.2build3 <none>
2022-08-09 12:00:27 status unpacked libcap-ng0:arm64 0.7.9-2.2build3
2022-08-09 12:00:27 status half-configured libcap-ng0:arm64 0.7.9-2.2build3
2022-08-09 12:00:27 status installed libcap-ng0:arm64 0.7.9-2.2build3
2022-08-09 12:00:28 startup packages configure
2022-08-09 12:00:28 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:00:28 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:28 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:40 startup archives unpack
2022-08-09 12:00:40 upgrade libcap2:arm64 1:2.44-1build3 1:2.44-1build3
2022-08-09 12:00:40 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:40 status half-configured libcap2:arm64 1:2.44-1build3
2022-08-09 12:00:40 status unpacked libcap2:arm64 1:2.44-1build3
2022-08-09 12:00:40 status half-installed libcap2:arm64 1:2.44-1build3
2022-08-09 12:00:40 status unpacked libcap2:arm64 1:2.44-1build3
2022-08-09 12:00:41 startup packages configure
2022-08-09 12:00:41 configure libcap2:arm64 1:2.44-1build3 <none>
2022-08-09 12:00:41 status unpacked libcap2:arm64 1:2.44-1build3
2022-08-09 12:00:41 status half-configured libcap2:arm64 1:2.44-1build3
2022-08-09 12:00:41 status installed libcap2:arm64 1:2.44-1build3
2022-08-09 12:00:42 startup packages configure
2022-08-09 12:00:42 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:00:42 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:42 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:54 startup archives unpack
2022-08-09 12:00:54 upgrade libcom-err2:arm64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2022-08-09 12:00:54 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:54 status half-configured libcom-err2:arm64 1.46.5-2ubuntu1
2022-08-09 12:00:54 status unpacked libcom-err2:arm64 1.46.5-2ubuntu1
2022-08-09 12:00:54 status half-installed libcom-err2:arm64 1.46.5-2ubuntu1
2022-08-09 12:00:54 status unpacked libcom-err2:arm64 1.46.5-2ubuntu1
2022-08-09 12:00:55 startup packages configure
2022-08-09 12:00:55 configure libcom-err2:arm64 1.46.5-2ubuntu1 <none>
2022-08-09 12:00:55 status unpacked libcom-err2:arm64 1.46.5-2ubuntu1
2022-08-09 12:00:55 status half-configured libcom-err2:arm64 1.46.5-2ubuntu1
2022-08-09 12:00:55 status installed libcom-err2:arm64 1.46.5-2ubuntu1
2022-08-09 12:00:56 startup packages configure
2022-08-09 12:00:56 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:00:56 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:00:56 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:08 startup archives unpack
2022-08-09 12:01:08 upgrade libcrypt1:arm64 1:4.4.27-1 1:4.4.27-1
2022-08-09 12:01:08 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:08 status half-configured libcrypt1:arm64 1:4.4.27-1
2022-08-09 12:01:08 status unpacked libcrypt1:arm64 1:4.4.27-1
2022-08-09 12:01:08 status half-installed libcrypt1:arm64 1:4.4.27-1
2022-08-09 12:01:08 status unpacked libcrypt1:arm64 1:4.4.27-1
2022-08-09 12:01:09 startup packages configure
2022-08-09 12:01:09 configure libcrypt1:arm64 1:4.4.27-1 <none>
2022-08-09 12:01:09 status unpacked libcrypt1:arm64 1:4.4.27-1
2022-08-09 12:01:09 status half-configured libcrypt1:arm64 1:4.4.27-1
2022-08-09 12:01:09 status installed libcrypt1:arm64 1:4.4.27-1
2022-08-09 12:01:10 startup packages configure
2022-08-09 12:01:10 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:01:10 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:10 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:23 startup archives unpack
2022-08-09 12:01:23 upgrade libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3 5.3.28+dfsg1-0.8ubuntu3
2022-08-09 12:01:23 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:23 status half-configured libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3
2022-08-09 12:01:23 status unpacked libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3
2022-08-09 12:01:23 status half-installed libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3
2022-08-09 12:01:23 status unpacked libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3
2022-08-09 12:01:24 startup packages configure
2022-08-09 12:01:24 configure libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3 <none>
2022-08-09 12:01:24 status unpacked libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3
2022-08-09 12:01:24 status half-configured libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3
2022-08-09 12:01:24 status installed libdb5.3:arm64 5.3.28+dfsg1-0.8ubuntu3
2022-08-09 12:01:25 startup packages configure
2022-08-09 12:01:25 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:01:25 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:25 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:37 startup archives unpack
2022-08-09 12:01:37 upgrade libdebconfclient0:arm64 0.261ubuntu1 0.261ubuntu1
2022-08-09 12:01:37 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:37 status half-configured libdebconfclient0:arm64 0.261ubuntu1
2022-08-09 12:01:37 status unpacked libdebconfclient0:arm64 0.261ubuntu1
2022-08-09 12:01:37 status half-installed libdebconfclient0:arm64 0.261ubuntu1
2022-08-09 12:01:37 status unpacked libdebconfclient0:arm64 0.261ubuntu1
2022-08-09 12:01:39 startup packages configure
2022-08-09 12:01:39 configure libdebconfclient0:arm64 0.261ubuntu1 <none>
2022-08-09 12:01:39 status unpacked libdebconfclient0:arm64 0.261ubuntu1
2022-08-09 12:01:39 status half-configured libdebconfclient0:arm64 0.261ubuntu1
2022-08-09 12:01:39 status installed libdebconfclient0:arm64 0.261ubuntu1
2022-08-09 12:01:40 startup packages configure
2022-08-09 12:01:40 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:01:40 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:40 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:52 startup archives unpack
2022-08-09 12:01:52 upgrade libext2fs2:arm64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2022-08-09 12:01:52 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:52 status half-configured libext2fs2:arm64 1.46.5-2ubuntu1
2022-08-09 12:01:52 status unpacked libext2fs2:arm64 1.46.5-2ubuntu1
2022-08-09 12:01:52 status half-installed libext2fs2:arm64 1.46.5-2ubuntu1
2022-08-09 12:01:52 status unpacked libext2fs2:arm64 1.46.5-2ubuntu1
2022-08-09 12:01:53 startup packages configure
2022-08-09 12:01:53 configure libext2fs2:arm64 1.46.5-2ubuntu1 <none>
2022-08-09 12:01:53 status unpacked libext2fs2:arm64 1.46.5-2ubuntu1
2022-08-09 12:01:53 status half-configured libext2fs2:arm64 1.46.5-2ubuntu1
2022-08-09 12:01:53 status installed libext2fs2:arm64 1.46.5-2ubuntu1
2022-08-09 12:01:53 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:01:53 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:01:53 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:05 startup archives unpack
2022-08-09 12:02:05 upgrade libffi8:arm64 3.4.2-4 3.4.2-4
2022-08-09 12:02:05 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:05 status half-configured libffi8:arm64 3.4.2-4
2022-08-09 12:02:05 status unpacked libffi8:arm64 3.4.2-4
2022-08-09 12:02:05 status half-installed libffi8:arm64 3.4.2-4
2022-08-09 12:02:05 status unpacked libffi8:arm64 3.4.2-4
2022-08-09 12:02:06 startup packages configure
2022-08-09 12:02:06 configure libffi8:arm64 3.4.2-4 <none>
2022-08-09 12:02:06 status unpacked libffi8:arm64 3.4.2-4
2022-08-09 12:02:06 status half-configured libffi8:arm64 3.4.2-4
2022-08-09 12:02:06 status installed libffi8:arm64 3.4.2-4
2022-08-09 12:02:07 startup packages configure
2022-08-09 12:02:07 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:02:07 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:07 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:19 startup archives unpack
2022-08-09 12:02:19 upgrade libgcc-s1:arm64 12-20220319-1ubuntu1 12-20220319-1ubuntu1
2022-08-09 12:02:19 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:19 status half-configured libgcc-s1:arm64 12-20220319-1ubuntu1
2022-08-09 12:02:19 status unpacked libgcc-s1:arm64 12-20220319-1ubuntu1
2022-08-09 12:02:19 status half-installed libgcc-s1:arm64 12-20220319-1ubuntu1
2022-08-09 12:02:19 status unpacked libgcc-s1:arm64 12-20220319-1ubuntu1
2022-08-09 12:02:20 startup packages configure
2022-08-09 12:02:20 configure libgcc-s1:arm64 12-20220319-1ubuntu1 <none>
2022-08-09 12:02:20 status unpacked libgcc-s1:arm64 12-20220319-1ubuntu1
2022-08-09 12:02:20 status half-configured libgcc-s1:arm64 12-20220319-1ubuntu1
2022-08-09 12:02:20 status installed libgcc-s1:arm64 12-20220319-1ubuntu1
2022-08-09 12:02:21 startup packages configure
2022-08-09 12:02:21 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:02:21 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:21 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:34 startup archives unpack
2022-08-09 12:02:34 upgrade libgcrypt20:arm64 1.9.4-3ubuntu3 1.9.4-3ubuntu3
2022-08-09 12:02:34 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:34 status half-configured libgcrypt20:arm64 1.9.4-3ubuntu3
2022-08-09 12:02:34 status unpacked libgcrypt20:arm64 1.9.4-3ubuntu3
2022-08-09 12:02:34 status half-installed libgcrypt20:arm64 1.9.4-3ubuntu3
2022-08-09 12:02:34 status unpacked libgcrypt20:arm64 1.9.4-3ubuntu3
2022-08-09 12:02:35 startup packages configure
2022-08-09 12:02:35 configure libgcrypt20:arm64 1.9.4-3ubuntu3 <none>
2022-08-09 12:02:35 status unpacked libgcrypt20:arm64 1.9.4-3ubuntu3
2022-08-09 12:02:35 status half-configured libgcrypt20:arm64 1.9.4-3ubuntu3
2022-08-09 12:02:35 status installed libgcrypt20:arm64 1.9.4-3ubuntu3
2022-08-09 12:02:36 startup packages configure
2022-08-09 12:02:36 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:02:36 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:36 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:48 startup archives unpack
2022-08-09 12:02:48 upgrade libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1 2:6.2.1+dfsg-3ubuntu1
2022-08-09 12:02:48 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:48 status half-configured libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1
2022-08-09 12:02:48 status unpacked libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1
2022-08-09 12:02:48 status half-installed libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1
2022-08-09 12:02:48 status unpacked libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1
2022-08-09 12:02:49 startup packages configure
2022-08-09 12:02:49 configure libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1 <none>
2022-08-09 12:02:49 status unpacked libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1
2022-08-09 12:02:49 status half-configured libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1
2022-08-09 12:02:49 status installed libgmp10:arm64 2:6.2.1+dfsg-3ubuntu1
2022-08-09 12:02:50 startup packages configure
2022-08-09 12:02:50 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:02:50 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:02:51 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:03 startup archives unpack
2022-08-09 12:03:03 upgrade libgnutls30:arm64 3.7.3-4ubuntu1 3.7.3-4ubuntu1
2022-08-09 12:03:03 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:03 status half-configured libgnutls30:arm64 3.7.3-4ubuntu1
2022-08-09 12:03:03 status unpacked libgnutls30:arm64 3.7.3-4ubuntu1
2022-08-09 12:03:03 status half-installed libgnutls30:arm64 3.7.3-4ubuntu1
2022-08-09 12:03:03 status unpacked libgnutls30:arm64 3.7.3-4ubuntu1
2022-08-09 12:03:04 startup packages configure
2022-08-09 12:03:04 configure libgnutls30:arm64 3.7.3-4ubuntu1 <none>
2022-08-09 12:03:04 status unpacked libgnutls30:arm64 3.7.3-4ubuntu1
2022-08-09 12:03:04 status half-configured libgnutls30:arm64 3.7.3-4ubuntu1
2022-08-09 12:03:04 status installed libgnutls30:arm64 3.7.3-4ubuntu1
2022-08-09 12:03:06 startup packages configure
2022-08-09 12:03:06 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:03:06 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:06 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:18 startup archives unpack
2022-08-09 12:03:18 upgrade libgpg-error0:arm64 1.43-3 1.43-3
2022-08-09 12:03:18 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:18 status half-configured libgpg-error0:arm64 1.43-3
2022-08-09 12:03:18 status unpacked libgpg-error0:arm64 1.43-3
2022-08-09 12:03:18 status half-installed libgpg-error0:arm64 1.43-3
2022-08-09 12:03:18 status unpacked libgpg-error0:arm64 1.43-3
2022-08-09 12:03:19 startup packages configure
2022-08-09 12:03:19 configure libgpg-error0:arm64 1.43-3 <none>
2022-08-09 12:03:19 status unpacked libgpg-error0:arm64 1.43-3
2022-08-09 12:03:19 status half-configured libgpg-error0:arm64 1.43-3
2022-08-09 12:03:19 status installed libgpg-error0:arm64 1.43-3
2022-08-09 12:03:20 startup packages configure
2022-08-09 12:03:20 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:03:20 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:20 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:32 startup archives unpack
2022-08-09 12:03:32 upgrade libgssapi-krb5-2:arm64 1.19.2-2 1.19.2-2
2022-08-09 12:03:32 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:32 status half-configured libgssapi-krb5-2:arm64 1.19.2-2
2022-08-09 12:03:32 status unpacked libgssapi-krb5-2:arm64 1.19.2-2
2022-08-09 12:03:32 status half-installed libgssapi-krb5-2:arm64 1.19.2-2
2022-08-09 12:03:32 status unpacked libgssapi-krb5-2:arm64 1.19.2-2
2022-08-09 12:03:33 startup packages configure
2022-08-09 12:03:33 configure libgssapi-krb5-2:arm64 1.19.2-2 <none>
2022-08-09 12:03:33 status unpacked libgssapi-krb5-2:arm64 1.19.2-2
2022-08-09 12:03:33 status half-configured libgssapi-krb5-2:arm64 1.19.2-2
2022-08-09 12:03:33 status installed libgssapi-krb5-2:arm64 1.19.2-2
2022-08-09 12:03:34 startup packages configure
2022-08-09 12:03:34 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:03:34 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:34 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:46 startup archives unpack
2022-08-09 12:03:46 upgrade libhogweed6:arm64 3.7.3-1build2 3.7.3-1build2
2022-08-09 12:03:46 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:46 status half-configured libhogweed6:arm64 3.7.3-1build2
2022-08-09 12:03:46 status unpacked libhogweed6:arm64 3.7.3-1build2
2022-08-09 12:03:46 status half-installed libhogweed6:arm64 3.7.3-1build2
2022-08-09 12:03:46 status unpacked libhogweed6:arm64 3.7.3-1build2
2022-08-09 12:03:47 startup packages configure
2022-08-09 12:03:47 configure libhogweed6:arm64 3.7.3-1build2 <none>
2022-08-09 12:03:47 status unpacked libhogweed6:arm64 3.7.3-1build2
2022-08-09 12:03:47 status half-configured libhogweed6:arm64 3.7.3-1build2
2022-08-09 12:03:47 status installed libhogweed6:arm64 3.7.3-1build2
2022-08-09 12:03:48 startup packages configure
2022-08-09 12:03:48 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:03:48 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:03:48 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:00 startup archives unpack
2022-08-09 12:04:01 upgrade libidn2-0:arm64 2.3.2-2build1 2.3.2-2build1
2022-08-09 12:04:01 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:01 status half-configured libidn2-0:arm64 2.3.2-2build1
2022-08-09 12:04:01 status unpacked libidn2-0:arm64 2.3.2-2build1
2022-08-09 12:04:01 status half-installed libidn2-0:arm64 2.3.2-2build1
2022-08-09 12:04:01 status unpacked libidn2-0:arm64 2.3.2-2build1
2022-08-09 12:04:02 startup packages configure
2022-08-09 12:04:02 configure libidn2-0:arm64 2.3.2-2build1 <none>
2022-08-09 12:04:02 status unpacked libidn2-0:arm64 2.3.2-2build1
2022-08-09 12:04:02 status half-configured libidn2-0:arm64 2.3.2-2build1
2022-08-09 12:04:02 status installed libidn2-0:arm64 2.3.2-2build1
2022-08-09 12:04:03 startup packages configure
2022-08-09 12:04:03 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:04:03 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:03 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:15 startup archives unpack
2022-08-09 12:04:15 upgrade libk5crypto3:arm64 1.19.2-2 1.19.2-2
2022-08-09 12:04:15 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:15 status half-configured libk5crypto3:arm64 1.19.2-2
2022-08-09 12:04:15 status unpacked libk5crypto3:arm64 1.19.2-2
2022-08-09 12:04:15 status half-installed libk5crypto3:arm64 1.19.2-2
2022-08-09 12:04:15 status unpacked libk5crypto3:arm64 1.19.2-2
2022-08-09 12:04:16 startup packages configure
2022-08-09 12:04:16 configure libk5crypto3:arm64 1.19.2-2 <none>
2022-08-09 12:04:16 status unpacked libk5crypto3:arm64 1.19.2-2
2022-08-09 12:04:16 status half-configured libk5crypto3:arm64 1.19.2-2
2022-08-09 12:04:16 status installed libk5crypto3:arm64 1.19.2-2
2022-08-09 12:04:17 startup packages configure
2022-08-09 12:04:17 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:04:17 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:17 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:29 startup archives unpack
2022-08-09 12:04:29 upgrade libkeyutils1:arm64 1.6.1-2ubuntu3 1.6.1-2ubuntu3
2022-08-09 12:04:29 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:29 status half-configured libkeyutils1:arm64 1.6.1-2ubuntu3
2022-08-09 12:04:29 status unpacked libkeyutils1:arm64 1.6.1-2ubuntu3
2022-08-09 12:04:29 status half-installed libkeyutils1:arm64 1.6.1-2ubuntu3
2022-08-09 12:04:29 status unpacked libkeyutils1:arm64 1.6.1-2ubuntu3
2022-08-09 12:04:30 startup packages configure
2022-08-09 12:04:30 configure libkeyutils1:arm64 1.6.1-2ubuntu3 <none>
2022-08-09 12:04:30 status unpacked libkeyutils1:arm64 1.6.1-2ubuntu3
2022-08-09 12:04:30 status half-configured libkeyutils1:arm64 1.6.1-2ubuntu3
2022-08-09 12:04:30 status installed libkeyutils1:arm64 1.6.1-2ubuntu3
2022-08-09 12:04:31 startup packages configure
2022-08-09 12:04:31 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:04:31 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:31 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:43 startup archives unpack
2022-08-09 12:04:43 upgrade libkrb5-3:arm64 1.19.2-2 1.19.2-2
2022-08-09 12:04:43 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:43 status half-configured libkrb5-3:arm64 1.19.2-2
2022-08-09 12:04:43 status unpacked libkrb5-3:arm64 1.19.2-2
2022-08-09 12:04:43 status half-installed libkrb5-3:arm64 1.19.2-2
2022-08-09 12:04:43 status unpacked libkrb5-3:arm64 1.19.2-2
2022-08-09 12:04:44 startup packages configure
2022-08-09 12:04:44 configure libkrb5-3:arm64 1.19.2-2 <none>
2022-08-09 12:04:44 status unpacked libkrb5-3:arm64 1.19.2-2
2022-08-09 12:04:44 status half-configured libkrb5-3:arm64 1.19.2-2
2022-08-09 12:04:44 status installed libkrb5-3:arm64 1.19.2-2
2022-08-09 12:04:45 startup packages configure
2022-08-09 12:04:45 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2022-08-09 12:04:45 status half-configured libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:45 status installed libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:57 startup archives unpack
2022-08-09 12:04:57 upgrade libkrb5support0:arm64 1.19.2-2 1.19.2-2
2022-08-09 12:04:57 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2022-08-09 12:04:57 status half-configured libkrb5support0:arm64 1.19.2-2
